-0.62, -5, -0.59872, -5
-6.04, -5, -6.042, -5
-3.32, -5, -3.31724, -5
-7.06, -5, -7.062, -5
-6.88, -5, -6.882, -5
-4.61, -5, -4.61078, -5
-2.4, -5, -2.3902, -5
-9.17, -5, -9.17083, -5
-4.1, -5, -4.1018, -5
-4.4, -5, -4.4012, -5
-6.75, -5, -6.752, -5
-6.85, -5, -6.852, -5
-4.47, -5, -4.47106, -5
-4.66, -5, -4.66068, -5
-7.93, -5, -7.932, -5
-1.18, -5, -1.16208, -5
-0.78, -5, -0.75968, -5
-4.41, -5, -4.41118, -5
-3.21, -5, -3.20647, -5
-5.97, -5, -5.97194, -5
-8.07, -5, -8.07193, -5
-9.05, -5, -9.05095, -5
-3.42, -5, -3.41794, -5
-8.18, -5, -8.18182, -5
-7.47, -5, -7.472, -5
-1.42, -5, -1.40352, -5
-7.62, -5, -7.622, -5
-3.08, -5, -3.07556, -5
-5.68, -5, -5.68136, -5
-8.4, -5, -8.4016, -5
-7.95, -5, -7.952, -5
-6.56, -5, -6.562, -5
-1.49, -5, -1.47394, -5
-3, -5, -2.995, -5
-5.81, -5, -5.81162, -5
-7.69, -5, -7.692, -5
-6.68, -5, -6.682, -5
-7.13, -5, -7.132, -5
-9.23, -5, -9.23077, -5
-7.81, -5, -7.812, -5
-3.58, -5, -3.57906, -5
-8.03, -5, -8.03197, -5
-5.32, -5, -5.32064, -5
-7.64, -5, -7.642, -5
-2.15, -5, -2.1382, -5
-4.22, -5, -4.22156, -5
-3.53, -5, -3.52871, -5
-6.43, -5, -6.432, -5
-5.7, -5, -5.7014, -5
-4.83, -5, -4.83034, -5
-1.15, -5, -1.1319, -5
-9.28, -5, -9.28072, -5
-2.31, -5, -2.29948, -5
-7.73, -5, -7.732, -5
-7.2, -5, -7.202, -5
-1.59, -5, -1.57454, -5
-0.66, -5, -0.63896, -5
-1.73, -5, -1.71538, -5
-4.76, -5, -4.76048, -5
-9.46, -5, -9.46054, -5
-3.55, -5, -3.54885, -5
-9.27, -5, -9.27073, -5
-3.28, -5, -3.27696, -5
-2.98, -5, -2.97484, -5
-5.93, -5, -5.93186, -5
-7.28, -5, -7.282, -5
-7.22, -5, -7.222, -5
-1.98, -5, -1.96688, -5
-5.87, -5, -5.87174, -5
-3.31, -5, -3.30717, -5
-8.32, -5, -8.32168, -5
-1.03, -5, -1.01118, -5
-7.66, -5, -7.662, -5
-9.13, -5, -9.13087, -5
-4.92, -5, -4.92016, -5
-7.56, -5, -7.562, -5
-1.32, -5, -1.30292, -5
-5.82, -5, -5.82164, -5
-9.14, -5, -9.14086, -5
-1.09, -5, -1.07154, -5
-1.91, -5, -1.89646, -5
-3.23, -5, -3.22661, -5
-8.96, -5, -8.96104, -5
-3.18, -5, -3.17626, -5
-7.6, -5, -7.602, -5
-2.52, -5, -2.51116, -5
-7.98, -5, -7.982, -5
-8.09, -5, -8.09191, -5
-8.9, -5, -8.9011, -5
-3.04, -5, -3.03528, -5
-6.41, -5, -6.412, -5
-7.43, -5, -7.432, -5
-5.24, -5, -5.24048, -5
-4.51, -5, -4.51098, -5
-5.55, -5, -5.5511, -5
-8.86, -5, -8.86114, -5
-5.03, -5, -5.03006, -5
-8.31, -5, -8.31169, -5
-5.83, -5, -5.83166, -5
-6.58, -5, -6.582, -5
-4.25, -5, -4.2515, -5
-1.06, -5, -1.04136, -5
-2.98, -5, -2.97484, -5
-8.51, -5, -8.51149, -5
-4.46, -5, -4.46108, -5
-7.16, -5, -7.162, -5
-9.2, -5, -9.2008, -5
-1.72, -5, -1.70532, -5
-4.64, -5, -4.64072, -5
-7.29, -5, -7.292, -5
-8.22, -5, -8.22178, -5
-4.43, -5, -4.43114, -5
-0.78, -5, -0.75968, -5
-2.98, -5, -2.97484, -5
-7.13, -5, -7.132, -5
-8.65, -5, -8.65135, -5
-0.59, -5, -0.56854, -5
-3.99, -5, -3.99193, -5
-1.35, -5, -1.3331, -5
-1.41, -5, -1.39346, -5
-2.82, -5, -2.81356, -5
-2.34, -5, -2.32972, -5
-5.01, -5, -5.01002, -5
-5.22, -5, -5.22044, -5
-7.26, -5, -7.262, -5
-5.62, -5, -5.62124, -5
-2.63, -5, -2.62204, -5
-7.34, -5, -7.342, -5
-3.5, -5, -3.4985, -5
-7.19, -5, -7.192, -5
-1.47, -5, -1.45382, -5
-7.56, -5, -7.562, -5
-8.43, -5, -8.43157, -5
-3.61, -5, -3.60927, -5
-7.06, -5, -7.062, -5
-6.97, -5, -6.972, -5
-8.98, -5, -8.98102, -5
-1.64, -5, -1.62484, -5
-9.5, -5, -9.5005, -5
-7.2, -5, -7.202, -5
-5.91, -5, -5.91182, -5
-5.81, -5, -5.81162, -5
-1.48, -5, -1.46388, -5
-4.33, -5, -4.33134, -5
-2.82, -5, -2.81356, -5
-0.86, -5, -0.84016, -5
-2.06, -5, -2.04748, -5
-4.5, -5, -4.501, -5
-2.81, -5, -2.80348, -5
-5.23, -5, -5.23046, -5
-1.02, -5, -1.00112, -5
-4.22, -5, -4.22156, -5
-3.14, -5, -3.13598, -5
-0.91, -5, -0.89046, -5
-5.73, -5, -5.73146, -5
-1.58, -5, -1.56448, -5
-8.67, -5, -8.67133, -5
-4.33, -5, -4.33134, -5
-4.31, -5, -4.31138, -5
-5.25, -5, -5.2505, -5
-1.35, -5, -1.3331, -5
-8.99, -5, -8.99101, -5
-7.26, -5, -7.262, -5
-3.83, -5, -3.83081, -5
-3.86, -5, -3.86102, -5
-5.98, -5, -5.98196, -5
-6.82, -5, -6.822, -5
-3.99, -5, -3.99193, -5
-7.03, -5, -7.032, -5
-3.3, -5, -3.2971, -5
-7.18, -5, -7.182, -5
-7.67, -5, -7.672, -5
-2.05, -5, -2.0374, -5
-8.94, -5, -8.94106, -5
-5.81, -5, -5.81162, -5
-6.67, -5, -6.672, -5
-8.79, -5, -8.79121, -5
-2.4, -5, -2.3902, -5
-2.9, -5, -2.8942, -5
-5.3, -5, -5.3006, -5
-6.85, -5, -6.852, -5
-9.4, -5, -9.4006, -5
-0.72, -5, -0.69932, -5
-3.62, -5, -3.61934, -5
-9.35, -5, -9.35065, -5
-2.47, -5, -2.46076, -5
-1.31, -5, -1.29286, -5
-8.4, -5, -8.4016, -5
-2.97, -5, -2.96476, -5
-4.96, -5, -4.96008, -5
-4.21, -5, -4.21158, -5
-2.32, -5, -2.30956, -5
-9.33, -5, -9.33067, -5
-4.57, -5, -4.57086, -5
-9.44, -5, -9.44056, -5
-6.21, -5, -6.212, -5
-2.58, -5, -2.57164, -5
-2.86, -5, -2.85388, -5
-5.77, -5, -5.77154, -5
-3.34, -5, -3.33738, -5
-7.85, -5, -7.852, -5
-8.72, -5, -8.72128, -5
-2.62, -5, -2.61196, -5
-6.84, -5, -6.842, -5
-5.53, -5, -5.53106, -5
-6.12, -5, -6.122, -5
-0.76, -5, -0.73956, -5
-3, -5, -2.995, -5
-2.5, -5, -2.491, -5
-2.04, -5, -2.02732, -5
-8.74, -5, -8.74126, -5
-2.28, -5, -2.26924, -5
-2.99, -5, -2.98492, -5
-7.13, -5, -7.132, -5
-3.79, -5, -3.79053, -5
-5.36, -5, -5.36072, -5
-8.89, -5, -8.89111, -5
-9.12, -5, -9.12088, -5
-2.99, -5, -2.98492, -5
-6.59, -5, -6.592, -5
-6.24, -5, -6.242, -5
-7.44, -5, -7.442, -5
-3.43, -5, -3.42801, -5
-2.58, -5, -2.57164, -5
-8.06, -5, -8.06194, -5
-6.14, -5, -6.142, -5
-1.92, -5, -1.90652, -5
-3.85, -5, -3.85095, -5
-7.39, -5, -7.392, -5
-5.19, -5, -5.19038, -5
-6.85, -5, -6.852, -5
-8.79, -5, -8.79121, -5
-9.5, -5, -9.5005, -5
-3.11, -5, -3.10577, -5
-0.74, -5, -0.71944, -5
-3, -5, -2.995, -5
-3.42, -5, -3.41794, -5
-1.11, -5, -1.09166, -5
-8.79, -5, -8.79121, -5
-7, -5, -7.002, -5
-1.85, -5, -1.8361, -5
-6.1, -5, -6.102, -5
-2.72, -5, -2.71276, -5
-1.55, -5, -1.5343, -5
-6.65, -5, -6.652, -5
-1.43, -5, -1.41358, -5
-8.83, -5, -8.83117, -5
-9.19, -5, -9.19081, -5
-4.55, -5, -4.5509, -5
-6.97, -5, -6.972, -5
-3.02, -5, -3.01514, -5
-4.01, -5, -4.01198, -5
-3.25, -5, -3.24675, -5
-5.81, -5, -5.81162, -5
-1.38, -5, -1.36328, -5
-1.94, -5, -1.92664, -5
-7.48, -5, -7.482, -5
-9.08, -5, -9.08092, -5
-4.32, -5, -4.32136, -5
-3.76, -5, -3.76032, -5
-8.16, -5, -8.16184, -5
-1.36, -5, -1.34316, -5
-9.23, -5, -9.23077, -5
-0.92, -5, -0.90052, -5
-5, -5, -5, -5
-8.34, -5, -8.34166, -5
-3.04, -5, -3.03528, -5
-5.82, -5, -5.82164, -5
-3.64, -5, -3.63948, -5
-8.08, -5, -8.08192, -5
-4.72, -5, -4.72056, -5
-3.47, -5, -3.46829, -5
-6.24, -5, -6.242, -5
-1.08, -5, -1.06148, -5
-7.51, -5, -7.512, -5
-5.04, -5, -5.04008, -5
-3.87, -5, -3.87109, -5
-3.25, -5, -3.24675, -5
-6.59, -5, -6.592, -5
-2.04, -5, -2.02732, -5
-8.87, -5, -8.87113, -5
-2.88, -5, -2.87404, -5
-6.09, -5, -6.092, -5
-5.32, -5, -5.32064, -5
-1.49, -5, -1.47394, -5
-6.97, -5, -6.972, -5
-7.63, -5, -7.632, -5
-4.34, -5, -4.34132, -5
-5.78, -5, -5.78156, -5
-8.31, -5, -8.31169, -5
-0.88, -5, -0.86028, -5
-6.19, -5, -6.192, -5
-5.56, -5, -5.56112, -5
-7.89, -5, -7.892, -5
-7.87, -5, -7.872, -5
-7.53, -5, -7.532, -5
-3.06, -5, -3.05542, -5
-2.77, -5, -2.76316, -5
-9.48, -5, -9.48052, -5
-0.71, -5, -0.68926, -5
-8.37, -5, -8.37163, -5
-0.62, -5, -0.59872, -5
-0.99, -5, -0.97094, -5
-6.57, -5, -6.572, -5
-8.15, -5, -8.15185, -5
-3.36, -5, -3.35752, -5
-6.3, -5, -6.302, -5
-3.32, -5, -3.31724, -5
-0.62, -5, -0.59872, -5
-5.64, -5, -5.64128, -5
-8.91, -5, -8.91109, -5
-2.99, -5, -2.98492, -5
-7.42, -5, -7.422, -5
-3.67, -5, -3.66969, -5
-0.62, -5, -0.59872, -5
-3.78, -5, -3.78046, -5
-8.27, -5, -8.27173, -5
-6.49, -5, -6.492, -5
-2.23, -5, -2.21884, -5
-2.61, -5, -2.60188, -5
-2.38, -5, -2.37004, -5
-4.42, -5, -4.42116, -5
-0.94, -5, -0.92064, -5
-6.99, -5, -6.992, -5
-2.17, -5, -2.15836, -5
-1.64, -5, -1.62484, -5
-9.37, -5, -9.37063, -5
-8.91, -5, -8.91109, -5
-4.65, -5, -4.6507, -5
-3.79, -5, -3.79053, -5
-2.9, -5, -2.8942, -5
-2.2, -5, -2.1886, -5
-3.1, -5, -3.0957, -5
-2.04, -5, -2.02732, -5
-4.25, -5, -4.2515, -5
-8.15, -5, -8.15185, -5
-8.74, -5, -8.74126, -5
-1.28, -5, -1.26268, -5
-3.21, -5, -3.20647, -5
-6.58, -5, -6.582, -5
-3.2, -5, -3.1964, -5
-7.71, -5, -7.712, -5
-6.64, -5, -6.642, -5
-2.85, -5, -2.8438, -5
-7.05, -5, -7.052, -5
-8.39, -5, -8.39161, -5
-4.23, -5, -4.23154, -5
-4.23, -5, -4.23154, -5
-0.52, -5, -0.49812, -5
-6.57, -5, -6.572, -5
-9.06, -5, -9.06094, -5
-4.49, -5, -4.49102, -5
-9.01, -5, -9.01099, -5
-2.91, -5, -2.90428, -5
-4.13, -5, -4.13174, -5
-5.27, -5, -5.27054, -5
-1.11, -5, -1.09166, -5
-8.84, -5, -8.84116, -5
-3.77, -5, -3.77039, -5
-6.73, -5, -6.732, -5
-1.8, -5, -1.7858, -5
-7.78, -5, -7.782, -5
-4.61, -5, -4.61078, -5
-3.2, -5, -3.1964, -5
-5.36, -5, -5.36072, -5
-7.49, -5, -7.492, -5
-2.85, -5, -2.8438, -5
-5.66, -5, -5.66132, -5
-5.2, -5, -5.2004, -5
-4.8, -5, -4.8004, -5
-5.4, -5, -5.4008, -5
-2.39, -5, -2.38012, -5
-9.14, -5, -9.14086, -5
-3.05, -5, -3.04535, -5
-2.76, -5, -2.75308, -5
-7.21, -5, -7.212, -5
-0.59, -5, -0.56854, -5
-8.75, -5, -8.75125, -5
-1.84, -5, -1.82604, -5
-2.4, -5, -2.3902, -5
-6.88, -5, -6.882, -5
-6.03, -5, -6.032, -5
-3.65, -5, -3.64955, -5
-2.7, -5, -2.6926, -5
-6.47, -5, -6.472, -5
-7.41, -5, -7.412, -5
-5.18, -5, -5.18036, -5
-7.2, -5, -7.202, -5
-3.44, -5, -3.43808, -5
-6.2, -5, -6.202, -5
-3.92, -5, -3.92144, -5
-6.51, -5, -6.512, -5
-6.23, -5, -6.232, -5
-3.55, -5, -3.54885, -5
-5.34, -5, -5.34068, -5
-1.74, -5, -1.72544, -5
-8.97, -5, -8.97103, -5
-7.6, -5, -7.602, -5
-2.52, -5, -2.51116, -5
-1.1, -5, -1.0816, -5
-9.13, -5, -9.13087, -5
-9.06, -5, -9.06094, -5
-9.27, -5, -9.27073, -5
-7.25, -5, -7.252, -5
-4.7, -5, -4.7006, -5
-4.9, -5, -4.9002, -5
-3.87, -5, -3.87109, -5
-1.82, -5, -1.80592, -5
-2.89, -5, -2.88412, -5
-4.07, -5, -4.07186, -5
-5.05, -5, -5.0501, -5
-3.43, -5, -3.42801, -5
-3.2, -5, -3.1964, -5
-2.43, -5, -2.42044, -5
-1.89, -5, -1.87634, -5
-6.66, -5, -6.662, -5
-1.16, -5, -1.14196, -5
-1.93, -5, -1.91658, -5
-2.97, -5, -2.96476, -5
-6.48, -5, -6.482, -5
-9.33, -5, -9.33067, -5
-7.07, -5, -7.072, -5
-6.41, -5, -6.412, -5
-7.44, -5, -7.442, -5
-4.64, -5, -4.64072, -5
-2.83, -5, -2.82364, -5
-4.98, -5, -4.98004, -5
-6.22, -5, -6.222, -5
-6.58, -5, -6.582, -5
-7.57, -5, -7.572, -5
-5.98, -5, -5.98196, -5
-3.94, -5, -3.94158, -5
-7.86, -5, -7.862, -5
-3.96, -5, -3.96172, -5
-5.19, -5, -5.19038, -5
-1.54, -5, -1.52424, -5
-4.41, -5, -4.41118, -5
-1.38, -5, -1.36328, -5
-9.16, -5, -9.16084, -5
-7.33, -5, -7.332, -5
-1.69, -5, -1.67514, -5
-8.31, -5, -8.31169, -5
-1.07, -5, -1.05142, -5
-3.41, -5, -3.40787, -5
-7.94, -5, -7.942, -5
-2.47, -5, -2.46076, -5
-4.44, -5, -4.44112, -5
-2.62, -5, -2.61196, -5
-8.76, -5, -8.76124, -5
-5.07, -5, -5.07014, -5
-7.9, -5, -7.902, -5
-1.96, -5, -1.94676, -5
-1.91, -5, -1.89646, -5
-5.65, -5, -5.6513, -5
-7.78, -5, -7.782, -5
-4.86, -5, -4.86028, -5
-3.07, -5, -3.06549, -5
-8.13, -5, -8.13187, -5
-0.64, -5, -0.61884, -5
-6.38, -5, -6.382, -5
-7.18, -5, -7.182, -5
-4.14, -5, -4.14172, -5
-7.23, -5, -7.232, -5
-5, -5, -5, -5
-7.26, -5, -7.262, -5
-0.61, -5, -0.58866, -5
-3.83, -5, -3.83081, -5
-4.31, -5, -4.31138, -5
-1.21, -5, -1.19226, -5
-2.12, -5, -2.10796, -5
-7.7, -5, -7.702, -5
-5.65, -5, -5.6513, -5
-6.81, -5, -6.812, -5
-5.55, -5, -5.5511, -5
-1.75, -5, -1.7355, -5
-5.31, -5, -5.31062, -5
-3.55, -5, -3.54885, -5
-8.65, -5, -8.65135, -5
-3.39, -5, -3.38773, -5
-2.09, -5, -2.07772, -5
-7.36, -5, -7.362, -5
-4.34, -5, -4.34132, -5
-4.76, -5, -4.76048, -5
-2.16, -5, -2.14828, -5
-9.03, -5, -9.03097, -5
-7.91, -5, -7.912, -5
-3.11, -5, -3.10577, -5
-2.41, -5, -2.40028, -5
-3.16, -5, -3.15612, -5
-6.17, -5, -6.172, -5
-3.59, -5, -3.58913, -5
-9.43, -5, -9.43057, -5
-5.16, -5, -5.16032, -5
-7.88, -5, -7.882, -5
-8.1, -5, -8.1019, -5
-4.87, -5, -4.87026, -5
-8.37, -5, -8.37163, -5
-0.85, -5, -0.8301, -5
-1.36, -5, -1.34316, -5
-6.93, -5, -6.932, -5
-1.79, -5, -1.77574, -5
-2.26, -5, -2.24908, -5
-5, -5, -5, -5
-6.49, -5, -6.492, -5
