-5,-3.81,-4.98,-3.79,
-5,-6.89,-5,-6.89,
-5,-7.74,-4.98,-7.74,
-5,-9.21,-4.98,-9.21,
-5,-5.5,-4.98,-5.5,
-5,-5.47,-4.98,-5.47,
-5,-6.19,-4.98,-6.19,
-5,-8.87,-4.98,-8.87,
-5,-4.86,-4.98,-4.84,
-5,-5.53,-5,-5.53,
-5,-2.28,-4.98,-2.26,
-5,-5.6,-5,-5.6,
-5,-6.02,-4.98,-6.02,
-5,-5.34,-4.98,-5.34,
-5,-5.39,-4.98,-5.39,
-5,-6.95,-4.98,-6.95,
-5,-8.33,-4.98,-8.33,
-5,-5.89,-4.98,-5.89,
-5,-5.75,-4.98,-5.75,
-5,-4.45,-4.98,-4.43,
-5,-4.91,-5,-4.89,
-5,-4.95,-5,-4.93,
-5,-2.64,-5,-2.62,
-5,-5.1,-5,-5.1,
-5,-7.33,-4.98,-7.33,
-5,-7.53,-4.98,-7.53,
-5,-4.11,-4.98,-4.09,
-5,-3.69,-5,-3.67,
-5,-6.54,-5,-6.54,
-5,-2.63,-4.98,-2.61,
-5,-6.97,-5,-6.97,
-5,-5.52,-4.98,-5.52,
-5,-3.76,-4.98,-3.74,
-5,-2.14,-5,-2.12,
-5,-7.82,-5,-7.82,
-5,-1.32,-4.98,-1.3,
-5,-3.63,-5,-3.61,
-5,-1.78,-5,-1.76,
-5,-3.38,-5,-3.36,
-5,-1.74,-5,-1.72,
-5,-2.34,-5,-2.32,
-5,-2.43,-5,-2.41,
-5,-9.11,-5,-9.11,
-5,-5.61,-4.98,-5.61,
-5,-4.21,-4.98,-4.19,
-5,-6.9,-5,-6.9,
-5,-4.54,-4.98,-4.52,
-5,-4.48,-5,-4.46,
-5,-8.99,-5,-8.99,
-5,-7.5,-4.98,-7.5,
-5,-6.26,-4.98,-6.26,
-5,-3.36,-4.98,-3.34,
-5,-5.2,-5,-5.2,
-5,-1.43,-4.98,-1.41,
-5,-6.74,-5,-6.74,
-5,-1.89,-4.98,-1.87,
-5,-6.88,-5,-6.88,
-5,-3.85,-4.98,-3.83,
-5,-1.57,-5,-1.55,
-5,-0.95,-5,-0.93,
-5,-5.44,-5,-5.44,
-5,-1.11,-4.98,-1.09,
-5,-5.18,-5,-5.18,
-5,-1.45,-4.98,-1.43,
-5,-8.43,-5,-8.43,
-5,-7.53,-4.98,-7.53,
-5,-0.68,-4.98,-0.66,
-5,-4.63,-5,-4.61,
-5,-8.43,-5,-8.43,
-5,-1.6,-4.98,-1.58,
-5,-5.02,-5,-5.02,
-5,-4.47,-4.98,-4.45,
-5,-1.02,-5,-1,
-5,-2.21,-5,-2.19,
-5,-7.91,-5,-7.91,
-5,-3.4,-4.98,-3.38,
-5,-7.49,-5,-7.49,
-5,-5.07,-4.98,-5.07,
-5,-8.62,-4.98,-8.62,
-5,-0.67,-4.98,-0.65,
-5,-5.76,-5,-5.76,
-5,-3.47,-4.98,-3.45,
-5,-7.76,-5,-7.76,
-5,-4.01,-4.98,-3.99,
-5,-5.34,-5,-5.34,
-5,-1.62,-4.98,-1.6,
-5,-4.84,-5,-4.82,
-5,-8.8,-5,-8.8,
-5,-6.63,-4.98,-6.63,
-5,-9.18,-4.98,-9.18,
-5,-7.6,-4.98,-7.6,
-5,-7.19,-4.98,-7.19,
-5,-0.92,-4.98,-0.9,
-5,-6.07,-5,-6.07,
-5,-4.15,-4.98,-4.13,
-5,-5.35,-5,-5.35,
-5,-8.06,-4.98,-8.06,
-5,-5.59,-4.98,-5.59,
-5,-4.06,-4.98,-4.04,
-5,-3.49,-5,-3.47,
-5,-7,-5,-7,
-5,-8.54,-4.98,-8.54,
-5,-8.17,-4.98,-8.17,
-5,-6.71,-4.98,-6.71,
-5,-7.29,-4.98,-7.29,
-5,-4.49,-4.98,-4.47,
-5,-4.72,-5,-4.7,
-5,-3.61,-5,-3.59,
-5,-0.64,-5,-0.62,
-5,-8.89,-5,-8.89,
-5,-4.13,-4.98,-4.11,
-5,-5.3,-5,-5.3,
-5,-5.2,-4.98,-5.2,
-5,-5.14,-4.98,-5.14,
-5,-7.12,-4.98,-7.12,
-5,-5.26,-4.98,-5.26,
-5,-9.33,-4.98,-9.33,
-5,-5.52,-4.98,-5.52,
-5,-5.76,-4.98,-5.76,
-5,-6.77,-4.98,-6.77,
-5,-9.38,-4.98,-9.38,
-5,-1.09,-4.98,-1.07,
-5,-0.64,-5,-0.62,
-5,-6.71,-5,-6.71,
-5,-8.9,-4.98,-8.9,
-5,-0.56,-4.98,-0.54,
-5,-6.38,-5,-6.38,
-5,-4.5,-4.98,-4.48,
-5,-3.01,-5,-2.99,
-5,-5.16,-5,-5.16,
-5,-5.15,-4.98,-5.15,
-5,-4.33,-4.98,-4.31,
-5,-4.33,-5,-4.31,
-5,-2.73,-5,-2.71,
-5,-0.83,-5,-0.81,
-5,-2.56,-5,-2.54,
-5,-8.68,-5,-8.68,
-5,-0.9,-4.98,-0.88,
-5,-2.14,-5,-2.12,
-5,-9.16,-5,-9.16,
-5,-7.25,-4.98,-7.25,
-5,-1.12,-4.98,-1.1,
-5,-6.04,-5,-6.04,
-5,-5.64,-4.98,-5.64,
-5,-4.33,-4.98,-4.31,
-5,-5.02,-5,-5.02,
-5,-7.18,-4.98,-7.18,
-5,-3.52,-4.98,-3.5,
-5,-7.58,-5,-7.58,
-5,-3.33,-4.98,-3.31,
-5,-2.74,-5,-2.72,
-5,-2.59,-5,-2.57,
-5,-2.26,-5,-2.24,
-5,-8.89,-5,-8.89,
-5,-0.88,-4.98,-0.86,
-5,-1.31,-5,-1.29,
-5,-4.57,-5,-4.55,
-5,-4.25,-5,-4.23,
-5,-1.46,-5,-1.44,
-5,-3.29,-5,-3.27,
-5,-5.04,-5,-5.04,
-5,-9.1,-4.98,-9.1,
-5,-6.93,-4.98,-6.93,
-5,-1.3,-4.98,-1.28,
-5,-7.85,-5,-7.85,
-5,-3.01,-4.98,-2.99,
-5,-7.03,-5,-7.03,
-5,-6.66,-4.98,-6.66,
-5,-4.6,-4.98,-4.58,
-5,-5.91,-5,-5.91,
-5,-7.22,-4.98,-7.22,
-5,-6.29,-4.98,-6.29,
-5,-5.91,-4.98,-5.91,
-5,-0.83,-4.98,-0.81,
-5,-1.17,-5,-1.15,
-5,-3.05,-5,-3.03,
-5,-2.48,-5,-2.46,
-5,-2.79,-5,-2.77,
-5,-7.2,-5,-7.2,
-5,-4.35,-4.98,-4.33,
-5,-0.89,-5,-0.87,
-5,-5.29,-5,-5.29,
-5,-2.25,-4.98,-2.23,
-5,-3.25,-5,-3.23,
-5,-0.58,-5,-0.56,
-5,-3.1,-5,-3.08,
-5,-5.28,-5,-5.28,
-5,-8.59,-4.98,-8.59,
-5,-3.18,-4.98,-3.16,
-5,-9.47,-5,-9.47,
-5,-5.37,-4.98,-5.37,
-5,-9.36,-4.98,-9.36,
-5,-6.9,-4.98,-6.9,
-5,-6.68,-4.98,-6.68,
-5,-2.59,-4.98,-2.57,
-5,-9.48,-5,-9.48,
-5,-3.77,-4.98,-3.75,
-5,-1.71,-5,-1.69,
-5,-3.58,-5,-3.56,
-5,-5.67,-5,-5.67,
-5,-8.63,-4.98,-8.63,
-5,-4.75,-4.98,-4.73,
-5,-5.17,-5,-5.17,
-5,-5.65,-4.98,-5.65,
-5,-2.36,-4.98,-2.34,
-5,-4.78,-5,-4.76,
-5,-7.64,-5,-7.64,
-5,-5.21,-4.98,-5.21,
-5,-9.23,-4.98,-9.23,
-5,-4.24,-4.98,-4.22,
-5,-5.81,-5,-5.81,
-5,-6.24,-4.98,-6.24,
-5,-1.26,-4.98,-1.24,
-5,-8.17,-5,-8.17,
-5,-0.67,-4.98,-0.65,
-5,-3.62,-5,-3.6,
-5,-1.61,-5,-1.59,
-5,-2.49,-5,-2.47,
-5,-3.25,-5,-3.23,
-5,-2.23,-5,-2.21,
-5,-7.5,-5,-7.5,
-5,-3.78,-4.98,-3.76,
-5,-4.74,-5,-4.72,
-5,-3.2,-5,-3.18,
-5,-8.42,-5,-8.42,
-5,-1.76,-4.98,-1.74,
-5,-0.72,-5,-0.7,
-5,-7.46,-5,-7.46,
-5,-0.96,-4.98,-0.94,
-5,-5.69,-5,-5.69,
-5,-4.65,-4.98,-4.63,
-5,-5.66,-5,-5.66,
-5,-6.63,-4.98,-6.63,
-5,-2.58,-4.98,-2.56,
-5,-5.83,-5,-5.83,
-5,-6.06,-4.98,-6.06,
-5,-1.65,-4.98,-1.63,
-5,-5.46,-5,-5.46,
-5,-2.78,-4.98,-2.76,
-5,-6.35,-5,-6.35,
-5,-6.9,-4.98,-6.9,
-5,-1.99,-4.98,-1.97,
-5,-9.07,-5,-9.07,
-5,-6.55,-4.98,-6.55,
-5,-8.72,-4.98,-8.72,
-5,-4.37,-4.98,-4.35,
-5,-6.64,-5,-6.64,
-5,-4.32,-4.98,-4.3,
-5,-3.26,-5,-3.24,
-5,-5.66,-5,-5.66,
-5,-4.22,-4.98,-4.2,
-5,-5.19,-5,-5.19,
-5,-0.86,-4.98,-0.84,
-5,-6.19,-5,-6.19,
-5,-7.75,-4.98,-7.75,
-5,-6.18,-4.98,-6.18,
-5,-5,-4.98,-5,
-5,-9.47,-4.98,-9.47,
-5,-8.36,-4.98,-8.36,
-5,-5.28,-4.98,-5.28,
-5,-5.31,-4.98,-5.31,
-5,-7.74,-4.98,-7.74,
-5,-5.97,-4.98,-5.97,
-5,-7.45,-4.98,-7.45,
-5,-2.04,-4.98,-2.02,
-5,-5.15,-5,-5.15,
-5,-4.96,-4.98,-4.94,
-5,-7.62,-5,-7.62,
-5,-5.41,-4.98,-5.41,
-5,-2.77,-4.98,-2.75,
-5,-5.11,-5,-5.11,
-5,-9.46,-4.98,-9.46,
-5,-6.79,-4.98,-6.79,
-5,-2.08,-4.98,-2.06,
-5,-0.6,-5,-0.58,
-5,-4.92,-5,-4.9,
-5,-6.15,-5,-6.15,
-5,-8.52,-4.98,-8.52,
-5,-3.59,-4.98,-3.57,
-5,-2.66,-5,-2.64,
-5,-2.34,-5,-2.32,
-5,-6,-5,-6,
-5,-1.26,-4.98,-1.24,
-5,-9.26,-5,-9.26,
-5,-3.48,-4.98,-3.46,
-5,-7.07,-5,-7.07,
-5,-4.41,-4.98,-4.39,
-5,-2.09,-5,-2.07,
-5,-8.61,-5,-8.61,
-5,-4.65,-4.98,-4.63,
-5,-4.34,-5,-4.32,
-5,-9.16,-5,-9.16,
-5,-1.12,-4.98,-1.1,
-5,-5.64,-5,-5.64,
-5,-2.44,-4.98,-2.42,
-5,-2.83,-5,-2.81,
-5,-8.07,-5,-8.07,
-5,-5.42,-4.98,-5.42,
-5,-2.8,-4.98,-2.78,
-5,-6.6,-5,-6.6,
-5,-4.45,-4.98,-4.43,
-5,-6.89,-5,-6.89,
-5,-0.96,-4.98,-0.94,
-5,-7.08,-5,-7.08,
-5,-1.63,-4.98,-1.61,
-5,-8.75,-5,-8.75,
-5,-4.47,-4.98,-4.45,
-5,-8.86,-5,-8.86,
-5,-2.98,-4.98,-2.96,
-5,-6.95,-5,-6.95,
-5,-7.88,-4.98,-7.88,
-5,-2.15,-4.98,-2.13,
-5,-8.46,-5,-8.46,
-5,-8.27,-4.98,-8.27,
-5,-2.14,-4.98,-2.12,
-5,-0.82,-5,-0.8,
-5,-2.06,-5,-2.04,
-5,-7.64,-5,-7.64,
-5,-5.79,-4.98,-5.79,
-5,-3.82,-4.98,-3.8,
-5,-9.43,-5,-9.43,
-5,-1.07,-4.98,-1.05,
-5,-3.37,-5,-3.35,
-5,-3.03,-5,-3.01,
-5,-4.44,-5,-4.42,
-5,-3.58,-5,-3.56,
-5,-4.39,-5,-4.37,
-5,-5.31,-5,-5.31,
-5,-3.27,-4.98,-3.25,
-5,-1.2,-5,-1.18,
-5,-5.8,-5,-5.8,
-5,-1.59,-4.98,-1.57,
-5,-8.34,-5,-8.34,
-5,-3.52,-4.98,-3.5,
-5,-1.13,-5,-1.11,
-5,-3.77,-5,-3.75,
-5,-7.02,-5,-7.02,
-5,-5.78,-4.98,-5.78,
-5,-3.83,-4.98,-3.81,
-5,-7.9,-5,-7.9,
-5,-4.12,-4.98,-4.1,
-5,-4.64,-5,-4.62,
-5,-4.48,-5,-4.46,
-5,-7.62,-5,-7.62,
-5,-8.96,-4.98,-8.96,
-5,-1.87,-4.98,-1.85,
-5,-7.15,-5,-7.15,
-5,-7.04,-4.98,-7.04,
-5,-8.6,-4.98,-8.6,
-5,-2.88,-4.98,-2.86,
-5,-5.38,-5,-5.38,
-5,-4.95,-4.98,-4.93,
-5,-4.08,-5,-4.06,
-5,-6.56,-5,-6.56,
-5,-4.1,-4.98,-4.08,
-5,-5.77,-5,-5.77,
-5,-6.18,-4.98,-6.18,
-5,-7.21,-4.98,-7.21,
-5,-4.57,-4.98,-4.55,
-5,-8.54,-5,-8.54,
-5,-6.12,-4.98,-6.12,
-5,-9.13,-4.98,-9.13,
-5,-6.6,-4.98,-6.6,
-5,-3.91,-4.98,-3.89,
-5,-7.35,-5,-7.35,
-5,-8,-4.98,-8,
-5,-7.08,-4.98,-7.08,
-5,-6.67,-4.98,-6.67,
-5,-5.23,-4.98,-5.23,
-5,-4.97,-4.98,-4.95,
-5,-2.87,-5,-2.85,
-5,-8.77,-5,-8.77,
-5,-3.13,-4.98,-3.11,
-5,-6.14,-5,-6.14,
-5,-2.55,-4.98,-2.53,
-5,-4.98,-5,-4.96,
-5,-2.1,-5,-2.08,
-5,-7.96,-5,-7.96,
-5,-1.24,-4.98,-1.22,
-5,-3.08,-5,-3.06,
-5,-0.82,-5,-0.8,
-5,-3.08,-5,-3.06,
-5,-1.55,-5,-1.53,
-5,-1.42,-5,-1.4,
-5,-1.2,-5,-1.18,
-5,-6.63,-5,-6.63,
-5,-8.31,-4.98,-8.31,
-5,-2.79,-4.98,-2.77,
-5,-2.69,-5,-2.67,
-5,-6.48,-5,-6.48,
-5,-3.61,-4.98,-3.59,
-5,-7.04,-5,-7.04,
-5,-5.09,-4.98,-5.09,
-5,-0.95,-4.98,-0.93,
-5,-8.58,-5,-8.58,
-5,-9.3,-4.98,-9.3,
-5,-7.53,-4.98,-7.53,
-5,-2.82,-4.98,-2.8,
-5,-8.44,-5,-8.44,
-5,-4.01,-4.98,-3.99,
-5,-7.99,-5,-7.99,
-5,-5.58,-4.98,-5.58,
-5,-6.06,-4.98,-6.06,
-5,-7.86,-4.98,-7.86,
-5,-8.74,-4.98,-8.74,
-5,-8.76,-4.98,-8.76,
-5,-6.24,-4.98,-6.24,
-5,-6.19,-4.98,-6.19,
-5,-0.64,-4.98,-0.62,
-5,-1.32,-5,-1.3,
-5,-4.86,-5,-4.84,
-5,-5.58,-5,-5.58,
-5,-5.75,-4.98,-5.75,
-5,-4.43,-4.98,-4.41,
-5,-3.88,-5,-3.86,
-5,-9.22,-5,-9.22,
-5,-1.11,-4.98,-1.09,
-5,-8.08,-5,-8.08,
-5,-4.94,-4.98,-4.92,
-5,-5.98,-5,-5.98,
-5,-6.05,-4.98,-6.05,
-5,-6.44,-4.98,-6.44,
-5,-8.59,-4.98,-8.59,
-5,-5.08,-4.98,-5.08,
-5,-6,-4.98,-6,
-5,-2.63,-4.98,-2.61,
-5,-8.74,-5,-8.74,
-5,-8.41,-4.98,-8.41,
-5,-1.44,-4.98,-1.42,
-5,-3.62,-5,-3.6,
-5,-8.77,-5,-8.77,
-5,-3.06,-4.98,-3.04,
-5,-7.39,-5,-7.39,
-5,-3.23,-4.98,-3.21,
-5,-6.63,-5,-6.63,
-5,-1.85,-4.98,-1.83,
-5,-1.27,-5,-1.25,
-5,-2.44,-5,-2.42,
-5,-2.14,-5,-2.12,
-5,-5.69,-5,-5.69,
-5,-5.11,-4.98,-5.11,
-5,-5.96,-4.98,-5.96,
-5,-9.08,-4.98,-9.08,
-5,-4.53,-4.98,-4.51,
-5,-1,-5,-0.98,
-5,-4.11,-5,-4.09,
-5,-8.26,-5,-8.26,
-5,-8.87,-4.98,-8.87,
-5,-2.96,-4.98,-2.94,
-5,-6.36,-5,-6.36,
-5,-7.31,-4.98,-7.31,
-5,-5.3,-4.98,-5.3,
-5,-9.42,-4.98,-9.42,
-5,-7.15,-4.98,-7.15,
-5,-1.56,-4.98,-1.54,
-5,-3,-5,-2.98,
-5,-8.63,-5,-8.63,
-5,-3.51,-4.98,-3.49,
-5,-8.84,-5,-8.84,
-5,-6.54,-4.98,-6.54,
-5,-2.27,-4.98,-2.25,
-5,-6.55,-5,-6.55,
-5,-3.05,-4.98,-3.03,
-5,-8.91,-5,-8.91,
-5,-7.82,-4.98,-7.82,
-5,-7.65,-4.98,-7.65,
-5,-8.04,-4.98,-8.04,
-5,-6.02,-4.98,-6.02,
-5,-2.77,-4.98,-2.75,
-5,-8.6,-5,-8.6,
-5,-8.29,-4.98,-8.29,
